,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
453,570079549914005504,negative,1.0,Cancelled Flight,0.7201,United,,fortytoo,,0,"@united for an early flt, I think a call is appropriate. Yes, reviewed and nada avail until next day. Expect full refund",,2015-02-23 20:35:30-08:00,"WX report for 41 Mile, Hwy 50",Pacific Time (US & Canada)
1637,568757166674460672,neutral,0.6709,,,United,,G4gey,,0,@united just kidding with you I'll send you my stuff now. Thanks,,2015-02-20 05:00:50-08:00,"Charlottesville, VA",London
5778,568914516546850816,negative,0.6875,Can't Tell,0.3571,US Airways,,philCEP,,0,@USAirways it's not misjudging it's a deliberate strategy. Seen it multiple times on USAir. Makes staff life easier at expens of passengers,,2015-02-20 15:26:05-08:00,"Cambridge, MA",Hawaii
1036,569499434633048065,negative,0.6939,Cancelled Flight,0.3469,United,,BenHabbel,,0,@united - you rebooked me to UA1764 after UA 3883 was Cancelled Flightled. I paid for first class ticket - but new seat is 38E. Can you please fix!,,2015-02-22 06:10:20-08:00,New York City,Pacific Time (US & Canada)
1877,568282656590282754,negative,1.0,Bad Flight,0.3481,United,,GoldBuyingGirl,,0,@united your service sucks to Mexico from houston. You finally realized that snacks in1st don't work you cheap as);:,,2015-02-18 21:35:18-08:00,"Houston, Texas",Central Time (US & Canada)
376,570235195934117889,negative,1.0,Flight Attendant Complaints,0.385,United,,Evan_Flay,,0,@united ours in July. You have ZERO excuses for this. You have an out-of-date system that causes problems like this.,"[29.98384925, -95.3374653]",2015-02-24 06:53:59-08:00,Seattle,Pacific Time (US & Canada)
434,570096448571731968,negative,1.0,Customer Service Issue,1.0,United,,real_steve_ward,,0,"@united Thanks; might want to fix this line: ""Our Customer Care team is currently responding to most inquiries within 7-10 business days.""",,2015-02-23 21:42:39-08:00,Chicago / Orlando / airplanes,Eastern Time (US & Canada)
7635,569615410720432128,negative,1.0,Cancelled Flight,1.0,American,,mattlurrie,,0,"@americanair hi, you Cancelled Flightled our flight back to the US and now won't take our call. What are we supposed to do?",,2015-02-22 13:51:11-08:00,New York City,Eastern Time (US & Canada)
2045,568109963509415936,negative,1.0,Bad Flight,0.6737,United,,Max_Tau,,0,@united When will that happen? It really confuses when the 1st content to come on the 6in screens is about how technology forward United is.,,2015-02-18 10:09:04-08:00,Amsterdam NL,Athens
758,569769708569767936,negative,1.0,longlines,0.6774,United,,eryder,,0,@united Now about two dozen back in line to see a single CSR for reFlight Booking Problems final leg. (Kiosks on fritz.),,2015-02-23 00:04:18-08:00,"Lexington, Ky",Eastern Time (US & Canada)
4250,569229572123680769,positive,0.6686,,,Delta,,AdamJBerry,,1,@JetBlue @amybruni @DIRECTTV but of course! :-) #bestdressed #bluecarpet,,2015-02-21 12:18:00-08:00,Provincetown Ma,Eastern Time (US & Canada)
5082,569992414653362176,negative,1.0,Can't Tell,0.3333,US Airways,,CapitalCam,,0,"@USAirways Your ""moveup"" policy really sucks. United has a 24 hour policy for this with status. I was wanting to move up from 5am to 7am...",,2015-02-23 14:49:16-08:00,"Philadelphia, PA",Eastern Time (US & Canada)
5603,569341439148236800,neutral,0.6688,,0.0,US Airways,,GPachtinger,,0,@USAirways - My guess is what happened in #Vegas ended up in #Philly #Sexy http://t.co/qgMfCB7yT4,,2015-02-21 19:42:31-08:00,"Levittown, Pa",Eastern Time (US & Canada)
3727,570047651875594240,neutral,1.0,,,Delta,,kbosspotter,,0,@JetBlue if i ask ask the pilot will he tell me the name of our aiecraft,,2015-02-23 18:28:45-08:00,Logan International Airport,Atlantic Time (Canada)
5922,568576810474201088,positive,1.0,,,US Airways,,niksushka,,0,@USAirways thanks for getting me rescheduled on a direct flight to NOLA tonight in 10 minutes--and hopefully an hour earlier getting there!,,2015-02-19 17:04:09-08:00,"Silver Spring, MD",Central Time (US & Canada)
6354,570300177367633921,neutral,0.6911,,,American,,Qwhocooks,,0,@AmericanAir What happens when you combine Top Chef &amp; the beauty of San Miguel de Allende. My Late Flightst food blog.  http://t.co/7t1rDRCRe6,,2015-02-24 11:12:12-08:00,Chicago,Eastern Time (US & Canada)
921,569615215144226816,positive,0.6497,,0.0,United,,steve__chin,,0,"@united thx off the response, finally got through the 45 min wait and talked to someone.",,2015-02-22 13:50:24-08:00,San Francisco Bay Area,Pacific Time (US & Canada)
6473,570284660510433280,neutral,1.0,,,American,,sammy575,,0,@AmericanAir what's the status of flight 1357 out of sju?,,2015-02-24 10:10:33-08:00,New York,Eastern Time (US & Canada)
3362,568092479452549120,negative,0.6939,longlines,0.3469,Southwest,,MFarrell21,,0,@SouthwestAir how does your pre boarding process work? Basically anyone who doesn't want to wait their turn can get a slip?,,2015-02-18 08:59:36-08:00,"Cleveland, Ohio",Eastern Time (US & Canada)
5359,569619075246235648,negative,1.0,Cancelled Flight,1.0,US Airways,,TheConnorCough,,0,"@USAirways Cancelled Flights my flight to NY 3 times, then once I make it here they decided for S&amp;Gs they'll Cancelled Flight my return flight too. Thanks.","[42.74561865, -73.80942844]",2015-02-22 14:05:45-08:00,"G-Town, Geneva NY",Central Time (US & Canada)
372,570236138603950080,negative,0.6288,Bad Flight,0.6288,United,,Evan_Flay,,0,@united but it's hard to stay upset at someone when they at least TRY to show remorse.,"[29.98340611, -95.33682231]",2015-02-24 06:57:44-08:00,Seattle,Pacific Time (US & Canada)
802,569705813142409217,negative,1.0,Customer Service Issue,0.6705,United,,natashajw,,1,@united Thanks for the vague canned response that doesn't address the issue!,,2015-02-22 19:50:25-08:00,"san francisco, ca",Pacific Time (US & Canada)
2253,567792433687175168,negative,1.0,Late Flight,0.6594,United,,LizGaskins,,0,@united I travel a lot and I get it. You're still my fave but EWR to Cleveland w/40 min layover to connect to DC = our best option? Come on.,,2015-02-17 13:07:19-08:00,"Washington, DC",Eastern Time (US & Canada)
4311,568983464172584960,negative,0.6252,Bad Flight,0.3307,Delta,,TumbaSherman,,0,@JetBlue yes I do. I will get you exact data. Your download is fine it's your upload bandwidth and ping that are the issue. Ping especially,,2015-02-20 20:00:03-08:00,Ft. Lauderdale,Eastern Time (US & Canada)
4398,568834558268973056,positive,0.6959,,,Delta,,SaharaSams,,2,"chair #selfie ""@JetBlue: @StacyCrossB6 @PHLAirport @SaharaSams  Everyone looks #FLAWLESS ;) We're so PROUD of our PHL crew! #BlueHeros”",,2015-02-20 10:08:21-08:00,"West Berlin, NJ",Eastern Time (US & Canada)
22,570051991277342720,neutral,0.6207,,,Virgin America,,miaerolinea,,0,Nice RT @VirginAmerica: Vibe with the moodlight from takeoff to touchdown. #MoodlitMonday #ScienceBehindTheExperience http://t.co/Y7O0uNxTQP,,2015-02-23 18:46:00-08:00,Worldwide,Caracas
5340,569629631814508544,negative,1.0,Flight Booking Problems,0.6667,US Airways,,beoliu,,0,@USAirways hello! I never received a confirmation code for my flights (though they are confirmed--so says the automated reply). Any ideas?,,2015-02-22 14:47:42-08:00,"Tuscaloosa, Alabama",Central Time (US & Canada)
5856,568780741909319680,negative,1.0,Can't Tell,0.6664,US Airways,,KarileeD,,0,.@USAirways You'll be receiving a long &amp; detailed complaint letter soon. Long story short: never flying USAir again.,,2015-02-20 06:34:30-08:00,New Hampshire,Atlantic Time (Canada)
4045,569619984802054144,neutral,0.3568,,0.0,Delta,,jabeblanchard,,0,"@JetBlue Domestic.  To be clear -- I do not have to sit in (your lovely) terminal, just need to be there 1 hour prior to boarding?  Thanks!",,2015-02-22 14:09:22-08:00,Right Coast,Eastern Time (US & Canada)
7559,569640038302134273,negative,1.0,Can't Tell,0.6676,American,,manuel_c,,0,"As am I, @AmericanAir - but thankfully there was a @united lounge next door. Really not impressed by oneworld partnerships :(",,2015-02-22 15:29:03-08:00,USA,Eastern Time (US & Canada)
3917,569920515542003712,positive,1.0,,,Delta,,BXKloosive,,0,@JetBlue thank you. Appreciate that!!,"[41.06865736, -73.70398273]",2015-02-23 10:03:34-08:00,"Bronx, NY",Eastern Time (US & Canada)
4368,568888413308391424,positive,0.7153,,,Delta,,GuidanceGirlEm,,0,@JetBlue he loved the #natural #beefjerky snacks😉,,2015-02-20 13:42:21-08:00,"New York, New York",Central Time (US & Canada)
2708,569361107745263617,negative,1.0,Cancelled Flight,1.0,Southwest,,JustinMHobbs,,0,@SouthwestAir what happend? Why did flight #668 get Cancelled Flighted for 2/22..I was on hold for over an hour and no help,,2015-02-21 21:00:40-08:00,IN,Eastern Time (US & Canada)
3346,568104783061520384,neutral,1.0,,,Southwest,,girlymum,,0,@SouthwestAir how can I get tickets for Feb 20 Imagine Dragons show?,,2015-02-18 09:48:29-08:00,Where the wild things are,Pacific Time (US & Canada)
2284,567767439493300224,negative,1.0,Flight Attendant Complaints,1.0,United,,thodge77,,0,@united waiting for flight 4567 to memphis. Incredibly rude gate agent waited until after departure time to announce delay. (1 of 2) #rude,,2015-02-17 11:28:00-08:00,Memphis,Central Time (US & Canada)
1731,568564485457252352,negative,1.0,longlines,1.0,United,,dmb41shows,,0,@united still sitting here waiting for a plane....4 hours wasted,,2015-02-19 16:15:11-08:00,Pursuit of Happiness,Hawaii
410,570160277934747648,positive,1.0,,,United,,PhilFromChico,,0,@united Thank you for the cheese platter and abundance of entertainment options. Time just flew by.,,2015-02-24 01:56:17-08:00,"New York City, NY",Pacific Time (US & Canada)
4146,569510849846611968,positive,1.0,,,Delta,,SMHillman,,0,@jetblue always #mosaicmecrazy #sunrise #bestairline #nofilterneeded &amp; how can you not love #FlyFi… http://t.co/NY6CS7jRuV,,2015-02-22 06:55:42-08:00,"New York, NY",Eastern Time (US & Canada)
4618,568282853240209408,neutral,0.6633,,,Delta,,JetBlueNews,,0,@JetBlue Marks 15th Year With 'Bluemanity' Plane Design - http://t.co/E5NaxBUe4s http://t.co/KlxivnbCYh,,2015-02-18 21:36:05-08:00,USA,Sydney
6007,568423848732991488,negative,1.0,Customer Service Issue,0.3663,US Airways,,Heartliss,,0,@USAirways that's it?!?!?,,2015-02-19 06:56:20-08:00,Here. There. Everywhere. ,Quito
5851,568785393358905345,negative,1.0,Bad Flight,1.0,US Airways,,riricesq,,0,@USAirways now the plane is 100 degrees and we are burning up. This is completely illegal.,,2015-02-20 06:52:59-08:00,On a beach,Quito
386,570224727047872514,negative,1.0,Lost Luggage,1.0,United,,ajpape,,0,@united So they didn't drop my bag overnight &amp; now I'm leaving for a week. This is why you were supposed to hold on to the bag....,,2015-02-24 06:12:23-08:00,"Boulder, CO",Mountain Time (US & Canada)
4016,569657725304610816,negative,1.0,Late Flight,1.0,Delta,,aaronkinnari,,0,@JetBlue 4 hr delay on flight to JFK via Tampa &amp; worst customer service in San Juan airport. This after app not working all day.,,2015-02-22 16:39:20-08:00,Gotham,Quito
581,569955602782236672,negative,1.0,Lost Luggage,1.0,United,,KeamBleam,,0,"@united This must be a drone “@united: @KeamBleam We understand your frustration. Our Bag team is working hard to get your bag(s) to you...""",,2015-02-23 12:22:59-08:00,"Harlem, NYC",Eastern Time (US & Canada)
2321,567730472076464129,negative,1.0,Late Flight,0.3487,United,,CanadianCowgirl,,0,@united Gold Star for united- change my flight- miss all connections- but can't accommodate me until a MUCH Late Flightr arrival time-Not HAPPY!,,2015-02-17 09:01:07-08:00,Nova Scotia,Eastern Time (US & Canada)
7131,569863871030292481,neutral,0.6534,,0.0,American,,KenMiller5,,0,"@AmericanAir I hear #Delta is offering 2,500 miles to frequent flyers if their bags doesn't come out within 20 minutes of landing thoughts?",,2015-02-23 06:18:29-08:00,Chicago,Central Time (US & Canada)
3942,569885859954229248,negative,0.6565,Customer Service Issue,0.6565,Delta,,MuttMedia,,0,"@JetBlue I would like to communicate directly with a ""Customer Experience"" executive. Does Joanna Geraghty have an email address?",,2015-02-23 07:45:51-08:00,"Muttontown, NY",Eastern Time (US & Canada)
3810,569950913554620416,negative,0.6541,Can't Tell,0.3367,Delta,,AbeFroman,,18,"Just in case you needed confirmation that ""on fleek"" is dead &amp; gone. RT @JetBlue: Our fleet's on fleek. http://t.co/G4O6yX7TMJ",,2015-02-23 12:04:21-08:00,Sunny Cali by way of NYC,Pacific Time (US & Canada)
1453,568921968818270208,negative,1.0,Flight Attendant Complaints,1.0,United,,EddieUmphrey,,1,@united your agents forced me to check a carry on bag. When I received my bag I found your crew had stolen from me. U lost my business!,,2015-02-20 15:55:42-08:00,"MN, MI, NM",Eastern Time (US & Canada)
348,570272997052805120,negative,1.0,Customer Service Issue,1.0,United,,johnkarpf,,0,@united No. Denver said they don't handle baggage that made it to Colo. Springs.  They gave me an 800 number to call. No help there either.,,2015-02-24 09:24:12-08:00,"Jacksonville, FL",Eastern Time (US & Canada)
7618,569620597543739392,negative,1.0,Can't Tell,0.6444,American,,Kaywillsmith,,0,@AmericanAir pls help. This is seriously beyond ridiculous.,,2015-02-22 14:11:48-08:00,The City of Big Shoulders,Central Time (US & Canada)
542,569983990683148288,negative,1.0,Can't Tell,1.0,United,,ousoonerfanatic,,0,@united you are the worst. I will avoid you like the plague.,,2015-02-23 14:15:47-08:00,"Semiahmoo, WA Soonerland",Pacific Time (US & Canada)
1754,568535502996905984,neutral,0.6458,,0.0,United,,TheKevinDent,,0,@united I am on 1528 and my connecting flight is 909,,2015-02-19 14:20:01-08:00,Look behind you,Pacific Time (US & Canada)
855,569655584540266496,negative,1.0,Customer Service Issue,0.6433,United,,F_Mattioli,,0,@United and here i thought American was bad. Horrible Service. Over 2:30 min Late Flight. No excuse!,,2015-02-22 16:30:49-08:00,"Martinsburg,WV",Eastern Time (US & Canada)
7088,569888397205962753,neutral,0.6385,,0.0,American,,yourlocalnyer,,0,@AmericanAir how we looking? We going to be able to get out on time? #flight353,,2015-02-23 07:55:56-08:00,"Dallas, TX",Central Time (US & Canada)
7076,569893516609847297,negative,1.0,Late Flight,0.3667,American,,ikeNball,,0,"@AmericanAir as of now, will do my best to never fly w/ #AmericanAirlines ever again. Y'all have made this a day to remember.","[33.43064352, -112.04521474]",2015-02-23 08:16:17-08:00,"Memphis, TN",Central Time (US & Canada)
1225,569249783216537601,negative,1.0,Cancelled Flight,1.0,United,,Keels2515,,0,@united my husband is supposed to fly RDU to IAD then IAD to FRA leaving in 2 hours. You Cancelled Flighted his flight and there's a 1hr wait on phone,,2015-02-21 13:38:19-08:00,"Raleigh, NC",Eastern Time (US & Canada)
2595,569691144897953793,negative,1.0,Cancelled Flight,1.0,Southwest,,rwitte42,,0,@SouthwestAir A-list preferred. DEN-DAL flight Cancelled Flightled 30 min prior to boarding. Best option was Tue afternoon. Seriously?!? Epic fail.,,2015-02-22 18:52:07-08:00,Colorado,Mountain Time (US & Canada)
4002,569670228713578496,neutral,0.6462,,,Delta,,nooshies,,0,@JetBlue you're taking me to New Orleans in two weeks so I'll picture that while I shiver #forevercold,,2015-02-22 17:29:01-08:00,"Boston, MA",Eastern Time (US & Canada)
4372,568877772828880896,positive,1.0,,,Delta,,OneikaTraveller,,0,@JetBlue It was fabulous! Very pleased.,,2015-02-20 13:00:04-08:00,"Hong Kong, SAR",Hong Kong
6331,567721806040031232,negative,1.0,Cancelled Flight,0.6511,US Airways,,DaFuente,,0,"@USAirways I’ve had my flight Cancelled Flightled twice now, and after 5 minutes of automated questions, the phone just goes to a busy signal. Help?",,2015-02-17 08:26:40-08:00,"Atlanta, GA",Eastern Time (US & Canada)
5305,569668051764969474,negative,1.0,Late Flight,0.6473,US Airways,,PeterPiatetsky,,0,@USAirways flight 2120. Please get us a flight plan already. How is this an issue in 21st century?,,2015-02-22 17:20:22-08:00,Nebraska,Eastern Time (US & Canada)
4849,567813437003411456,negative,1.0,Customer Service Issue,1.0,Delta,,ThePRCloset,,0,"@JetBlue yes, 3 times. I need some one to call me and help me change a flight. I can't do online. Thanks.",,2015-02-17 14:30:47-08:00,New York City,Eastern Time (US & Canada)
