,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
4513,568568690381168640,neutral,0.6889,,,Delta,,ana_lontana,,0,@JetBlue alright.,,2015-02-19 16:31:53-08:00,Northern California/Medellín,Pacific Time (US & Canada)
3989,569678787383857152,negative,1.0,Can't Tell,1.0,Delta,,cbogie,,0,@JetBlue ill call in the morning. too upset right now.,"[40.64797296, -73.77939249]",2015-02-22 18:03:01-08:00,indoors,Pacific Time (US & Canada)
2929,568953095423705088,negative,1.0,Late Flight,0.7008,Southwest,,PawncePuma,,0,@SouthwestAir we're doing our best; sitting at a gate waiting (while not being given information why we're delayed) isn't making this easy,,2015-02-20 17:59:23-08:00,"Tucker,  GA",Eastern Time (US & Canada)
6386,570283254743506944,negative,1.0,Late Flight,0.6762,American,,chagaga2013,,0,@AmericanAir worst company ever please do not fly with them I repeat please do not fly !! They will not credit you if you're delayed,"[40.68996177, -73.91640136]",2015-02-24 10:04:57-08:00,new york city,Central Time (US & Canada)
6153,568013199599120384,negative,1.0,Flight Attendant Complaints,0.6421,US Airways,,jtalarcek,,0,@USAirways  please don't go to the check in process @AmericanAir uses at #MCO. It's an absolute disaster.,,2015-02-18 03:44:34-08:00,Orlando,Eastern Time (US & Canada)
905,569626655527981058,neutral,1.0,,,United,,nbhdsheila,,0,@united +the plane.,,2015-02-22 14:35:52-08:00,Boston,Eastern Time (US & Canada)
2245,567797327071838208,positive,1.0,,,United,,KCousineau09,,0,@united Thanks for the timely service &amp; great staff getting my wife and me to and from Cancun this past week for our honeymoon.,,2015-02-17 13:26:46-08:00,"Titletown, USA",Central Time (US & Canada)
2001,568166195758829568,negative,1.0,Customer Service Issue,0.6861,United,,ptau,,0,@united all i hear is blah blah blah ....you shoulda used that $400 to buy a @burningman ticket instead. &amp; ill be driving there not flying,,2015-02-18 13:52:31-08:00,Chasing Carmen San Diego,Central Time (US & Canada)
1675,568648390738706432,negative,0.6481,Lost Luggage,0.6481,United,,taylorjfisher,,0,@united I think I left my phone on my flight. Help!,,2015-02-19 21:48:35-08:00,"San Francisco, CA",Alaska
7588,569629305023569922,negative,1.0,Customer Service Issue,0.7188,American,,tampajody,,0,@AmericanAir there's a direct from Miami w a seat but u rebooked niece Tuesday. Can't get through on phones? #customerservicefail,,2015-02-22 14:46:24-08:00,Miami,Eastern Time (US & Canada)
1872,568303933774532608,negative,1.0,Can't Tell,0.6753,United,,2cJustice4all,,0,"@united : Unhappy with United's service?

Read Ralph Nader's open letter to UAL's CEO.

Leave a comment or RT.

http://t.co/O0745APIau",,2015-02-18 22:59:51-08:00,Chicago Illinois Crime.Inc,Central Time (US & Canada)
6945,569962686219288576,positive,1.0,,,American,,AJerbearAffair,,2,@AmericanAir Hey Becky Piela at the Orange County airport has been really kind and helpful with rescheduling our flight!,"[33.66642719, -117.88328444]",2015-02-23 12:51:08-08:00,DC/OKC,Central Time (US & Canada)
1039,569497092655345664,negative,1.0,longlines,0.6849,United,,DanielPaulEller,,0,"@united, fuck you and your closed premier access lines at ORD. Probably gonna miss my flight...Start treating your customers better.",,2015-02-22 06:01:02-08:00,Chicago,Central Time (US & Canada)
1643,568747605653643264,negative,1.0,Late Flight,1.0,United,,meredithstille,,0,"@united I'm counting on you, please don't let me down! #delayed #again #needtocatchmynextflight #alreadyrebookedonce",,2015-02-20 04:22:50-08:00,New Jersey,Eastern Time (US & Canada)
7507,569654204375175169,negative,1.0,Can't Tell,0.6543,American,,rafalotto,,0,@AmericanAir we're still here guys - you are the worst,,2015-02-22 16:25:20-08:00,São Paulo,Brasilia
1185,569287656607100929,negative,1.0,Bad Flight,0.3535,United,,ExplodingGreen,,0,@united fire yr rep who refused to put me on a flight that I had a boarding pass and seat on. Full explanation and her name in complaint.,,2015-02-21 16:08:48-08:00,"Portland, Oregon",Pacific Time (US & Canada)
4915,567742238562975745,negative,0.7011,Cancelled Flight,0.7011,Delta,,oheyjasmine,,0,"@JetBlue Been dealing with a Cancelled Flightled flight since last night &amp; was booked to a 6:15 flight,wouldve at least liked to see Ella perform lol",,2015-02-17 09:47:52-08:00,Puerto Rico ,Hawaii
3704,570093964059156481,neutral,1.0,,,Delta,,BigDdaBasedLord,,0,RT @JetBlue: Our fleet's on fleek. http://t.co/WEZUMDimYF,,2015-02-23 21:32:47-08:00,ClayCo ATL,Central Time (US & Canada)
4068,569581303785328640,negative,1.0,Lost Luggage,0.6509,Delta,,HaasMonte,,0,@JetBlue your agent told us TSA didn't have a crew to get bags!,,2015-02-22 11:35:39-08:00,NYC,Quito
6317,567729135733465088,negative,1.0,Customer Service Issue,0.6275,US Airways,,itsjustdoc,,0,@USAirways thank you for blowing my vacation. Couldn't get me anywhere today to make my reservation and also lost 2 bags of mine!,,2015-02-17 08:55:48-08:00,Ohio,Quito
3987,569683366632493056,negative,0.6788,Flight Attendant Complaints,0.3879,Delta,,pdeverak,,0,@JetBlue had a potentially stressful situation in reFlight Booking Problems a flight which she diffused and helped make awesome!,,2015-02-22 18:21:13-08:00,"San Francisco, California",Greenland
5812,568852246462631936,negative,1.0,Customer Service Issue,1.0,US Airways,,goodtydings,,0,@USAirways I've tried calling 3 times the past 3 days and I keep getting told to call back. SOMEONE PLEASE HELP ME,,2015-02-20 11:18:38-08:00,this must be the place,Central Time (US & Canada)
1323,569098396914421763,negative,0.6688,Lost Luggage,0.3526,United,,NicoleRoundy,,0,@united it's been booked into first class with curbside delivery 24 hours from now. I'm counting on it! #TeamUSA,,2015-02-21 03:36:45-08:00,"Park City, UT",Mountain Time (US & Canada)
776,569730682949398528,positive,1.0,,,United,,JasmineDT,,0,@united you're my early frontrunner for best airline! #oscars2016,,2015-02-22 21:29:14-08:00,Washington D.C. ,Eastern Time (US & Canada)
5125,569947001456070656,negative,1.0,Customer Service Issue,1.0,US Airways,,_leekinney,,0,@USAirways How can I speak to a human? Need 2 find bag delayed 2/21. Website and 800 # are telling me 2 different things! Got hung up on 2x,,2015-02-23 11:48:48-08:00,"Philadelphia, PA",Quito
3411,568055480226066434,negative,1.0,Customer Service Issue,1.0,Southwest,,luvthispayne,,0,@SouthwestAir So today I call into Customer Service &amp; speak with Wendell Holton in the Dallas office &amp; I am told there is nothing he can do,,2015-02-18 06:32:35-08:00,Somewhere over the rainbow.,Atlantic Time (Canada)
1867,568337096177528832,neutral,0.66,,0.0,United,,TheClayFox,,0,@united I filled out the form but I haven’t received any sort of email confirmation that it’s been received. Is that normal?,"[0.0, 0.0]",2015-02-19 01:11:37-08:00,New York City (Silicon Alley),Eastern Time (US & Canada)
4455,568757775205056512,negative,0.6608,Late Flight,0.6608,Delta,,TyrellJourdanA,,1,@JetBlue U said 15mins to Take Off and now we were told 1hr more delay &amp; possible Cancelled Flightlation. How do U plan to rectify this? #Frustrated,,2015-02-20 05:03:15-08:00,The Eastside of the Far Side,Eastern Time (US & Canada)
2140,567901996763602945,negative,1.0,Flight Attendant Complaints,0.6447,United,,ShawnMMcCarthy,,0,@united tried to check it 40 mins before a flight rather than 45 mins and we are stonewalled by your employees...,"[36.08652135, -115.13941959]",2015-02-17 20:22:41-08:00,"NA, SA, Europe",Eastern Time (US & Canada)
58,569894449620369408,negative,1.0,Customer Service Issue,1.0,Virgin America,,louisjenny,,0,@VirginAmerica is anyone doing anything there today?  Website is useless and no one is answering the phone.,,2015-02-23 08:19:59-08:00,Washington DC,Quito
1374,568990399814987777,negative,1.0,Late Flight,1.0,United,,raindovemodel,,0,@united Stuck in this airport 12 hours in standbys cuz the pilot showed up Late Flight in PJs &amp; i missed my connectin flight. PJ's I TELL U! #NYFW,,2015-02-20 20:27:37-08:00,Anywhere someone needs me,Eastern Time (US & Canada)
1544,568848259008962560,negative,1.0,Bad Flight,1.0,United,,PamelaBacorn,,1,"@united Flight is awful only one lavatory functioning, and people lining up, bumping, etc. because can't use 1st class bathroom. Ridiculous",,2015-02-20 11:02:48-08:00,Santa Barbara CA,Pacific Time (US & Canada)
7505,569654735592140800,negative,0.6367,longlines,0.3542,American,,macario2,,0,@AmericanAir sucks!! Teco teco #reclameaqui #TripAdvisor http://t.co/auGJsCmoLu,"[40.64935461, -73.79198785]",2015-02-22 16:27:27-08:00,Pocos de Caldas,Brasilia
5190,569873091763032065,negative,1.0,Late Flight,0.672,US Airways,,ConstanceSCHERE,,0,"@USAirways First the pilot was Late Flight, now it's maintenance. This is EXACTLY what happened two weeks ago. Unacceptable.","[39.88116058, -75.24031037]",2015-02-23 06:55:07-08:00,"Boston, MA",Atlantic Time (Canada)
811,569698504467021824,negative,1.0,longlines,0.6764,United,,scottecrouch,,1,@united we've been waiting 45 min for a gate at SFO... Yet so many of them are free.  Your excellence in operational efficiency is showing,,2015-02-22 19:21:22-08:00,"New York & Washington, D.C.",Eastern Time (US & Canada)
5288,569682228269068288,negative,1.0,Late Flight,1.0,US Airways,,JeffGRogers,,0,"@USAirways - flights 4500 AND 403 delayed for ""crew availability?""  What gives? I'm getting to TPA 2.5 hrs past my scheduled arrival.",,2015-02-22 18:16:42-08:00,"Spring HIll, FL",Eastern Time (US & Canada)
3029,568841522663329793,neutral,0.6476,,,Southwest,,capgaznews,,0,@SouthwestAir's CEO Kelly draws record crowd to @BWI_Airport Business Partnership breakfast http://t.co/CVba4olcBl http://t.co/wTa5pX70A5,,2015-02-20 10:36:02-08:00,"Annapolis, MD USA",Eastern Time (US & Canada)
6393,570280378193330180,negative,1.0,Cancelled Flight,1.0,American,,courtfierce,,0,@AmericanAir AND they Cancelled Flighted my flight and left me with no help to find a hotel to stay in. I slept in an airport for a night-_-,,2015-02-24 09:53:32-08:00,513/lexingtonKY,Quito
613,569927630469894144,negative,1.0,Customer Service Issue,1.0,United,,pamdelaney585,,0,@united is there a United gold number? I've been on hold 24 minutes and think I may be lost in nowhereland. Have a gold reservation. Help.,,2015-02-23 10:31:50-08:00,"Rochester, NY",Eastern Time (US & Canada)
1967,568193817943257088,negative,1.0,Cancelled Flight,0.6701,United,,questions_faith,,0,"@united well sorta....we r trying to get to Aquadilla, PR but only 1 flight goes there a day. All are booked. UA Cancelled Flighted our flight to NJ",,2015-02-18 15:42:17-08:00,"Elkhart, Indiana",Atlantic Time (Canada)
1231,569247182337019904,positive,1.0,,,United,,smithnr,,0,@united Rhonda C. at Atlanta airport redeemed you guys. She got us straightened out.,,2015-02-21 13:27:59-08:00,"31.790466, -85.971558",Central Time (US & Canada)
7744,569591765793165312,negative,1.0,longlines,0.6788,American,,Jess_JCW,,0,@AmericanAir I understand the weather issue but you can't expect passengers to wait 24 hours inside airports for whatever reason. Outrageous,,2015-02-22 12:17:14-08:00,London,London
1734,568562613040197634,negative,1.0,longlines,0.3593,United,,Depeche007,,1,@united Your boarding process sucks. You should learn from @SouthwestAir,,2015-02-19 16:07:44-08:00,"Chicago, Illinois",Central Time (US & Canada)
3949,569876427270701056,negative,1.0,Flight Booking Problems,0.3505,Delta,,Amanda_Healy,,0,"@JetBlue I tried! Had me running from curb-side to self-check &amp; wasting even more time. Ended up Flight Booking Problems United for $$$, am so upset","[0.0, 0.0]",2015-02-23 07:08:22-08:00,"Boston, MA",Eastern Time (US & Canada)
6609,570218269111664640,neutral,0.6752,,0.0,American,,oobunillaoo,,0,@AmericanAir please can you tell me why DFW has a weather advisory and RDU does not? the entire state of NC has shut down from ice &amp; snow!,,2015-02-24 05:46:44-08:00,usa::fr::uk,London
501,570027321178099712,neutral,0.6479,,0.0,United,,startupstella,,0,@united how is Mexico not international from the us?,,2015-02-23 17:07:58-08:00,"Chicago, IL",Central Time (US & Canada)
5665,569242425530712064,negative,1.0,Customer Service Issue,0.3683,US Airways,,POnions,,0,@USAirways looking forward to waiting on hold for 9 hrs to reschedule my flight.  Bunch of idiots work for this airline.,,2015-02-21 13:09:04-08:00,"CT, USA",Central Time (US & Canada)
1513,568878121958694912,negative,1.0,Customer Service Issue,1.0,United,,bugstory,,0,"@united I requested an online refund option they denied saying the ticket was used, hope they understand the problem from your approach",,2015-02-20 13:01:28-08:00,"Baltimore, MD",Eastern Time (US & Canada)
5549,569435327544369153,negative,1.0,Can't Tell,0.6771,US Airways,,PepeStudioNYC,,1,@USAirways duh on baggage claim 2 more hours and counting .. Flights 622 &amp; 1898 http://t.co/DkZl57uPQI,,2015-02-22 01:55:36-08:00,brooklyn,Quito
1575,568826215089475584,negative,1.0,Customer Service Issue,1.0,United,,dlm_3,,1,@united that may be true however after 4 weeks matter is still unresolved and I can not get through to a supervisor or manager to help,,2015-02-20 09:35:12-08:00,Global,Eastern Time (US & Canada)
6179,567887623953457152,negative,1.0,Flight Attendant Complaints,0.3456,US Airways,,laurencecharles,,0,@USAirways Only the JFK baggage office is open to help re-book all of us on Cancelled Flightled flight 3121 to DCA. Shameful.,,2015-02-17 19:25:35-08:00,"Washington, DC",Eastern Time (US & Canada)
180,568864815654899712,neutral,1.0,,,Virgin America,,Sleubeau,,0,@VirginAmerica Need to start flying to @KCIAirport .  😊😀😃😄,"[39.24087254, -94.63994975]",2015-02-20 12:08:35-08:00,"Kansas City, MO",Central Time (US & Canada)
7263,569720491830878208,positive,1.0,,,American,,papenfold,,0,@AmericanAir thanks,"[35.2376587, -80.92256446]",2015-02-22 20:48:44-08:00,Guatemala.,Mountain Time (US & Canada)
2982,568883981371846656,neutral,1.0,,,Southwest,,itsangieohyeah,,0,@SouthwestAir 8 mins!!! http://t.co/bbZiJWFDL3,,2015-02-20 13:24:45-08:00,Dodger Stadium | Disneyland,Pacific Time (US & Canada)
6134,568055678201438208,negative,1.0,Cancelled Flight,1.0,US Airways,,_MeAndMariah,,0,@USAirways Credit to my bank account for the two days of work that I've missed because of these Cancelled Flightlations.,,2015-02-18 06:33:22-08:00,where you want to be.,Eastern Time (US & Canada)
5050,570024174162485251,negative,1.0,Bad Flight,0.642,US Airways,,jkfreeman1,,0,@USAirways sat on the ramp for 45 min and missed my connection. No one seems to concerned at usairways.,,2015-02-23 16:55:28-08:00,Southeastern United States,Central Time (US & Canada)
3957,569836725612220416,negative,1.0,Late Flight,0.68,Delta,,JMace1,,0,@jetblue are going to let Fl382 into a gate in BOS any time soon? We're just sittin' here on the tarmac  waiting.,,2015-02-23 04:30:37-08:00,"Lexington, MA",Eastern Time (US & Canada)
7297,569703802783145984,negative,0.6488,Customer Service Issue,0.6488,American,,jwat1107,,0,@AmericanAir How do I check? Reservation for Joe Watson and Kelsey Jennings. We were on hold for 2 hours. Waiting for call back now. ETA?,,2015-02-22 19:42:25-08:00,tejas,Central Time (US & Canada)
7454,569663928701038592,negative,1.0,Late Flight,1.0,American,,joeyquart,,0,@AmericanAir we need a miracle @slcairport please help flight 1228 get out of here by 640 #FingersCrossed #pleasegod #missmykids,,2015-02-22 17:03:59-08:00,Buda Texas,Central Time (US & Canada)
6893,569983967467868161,negative,1.0,Late Flight,0.6878,American,,cubexg,,0,@AmericanAir stuck at gate Miami to JFK flight 1510. Are we going to get out of here tonight? Very frustrating,,2015-02-23 14:15:42-08:00,New York,Eastern Time (US & Canada)
1421,568951922734055424,negative,1.0,Customer Service Issue,1.0,United,,leigh_emery,,0,@united and now your rep just hung up on me after over 35 mins on hold because I asked for a supervisor. I'm furious right now.,,2015-02-20 17:54:43-08:00,"Hoboken, NJ",Eastern Time (US & Canada)
